"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","TradeFlowName","TradeFlowCode","2019 in 1000 USD ","2020 in 1000 USD ","2021 in 1000 USD ","2022 in 1000 USD ","2023 in 1000 USD "
"H3","IND","280300","India","JPN","Japan","Export",6,19134.366,7867.689,10877.831,16021.333,8941.533
"H3","IND","280300","India","JPN","Japan","Import",5,5460.138,5046.303,5615.581,7189.774,8522.842
"H3","IND","280300","India","KAZ","Kazakhstan","Export",6,,,,9.083,
"H3","IND","280300","India","KEN","Kenya","Export",6,32.723,54.188,108.221,468.234,219.037
"H3","IND","280300","India","KEN","Kenya","Import",5,,,,26.9,68.22
"H3","IND","280300","India","KGZ","Kyrgyz Republic","Export",6,,,,,5.106
"H3","IND","280300","India","KOR","Korea, Rep.","Export",6,14272.808,9912.639,14418.301,23035.214,17454.121
"H3","IND","280300","India","KOR","Korea, Rep.","Import",5,68239.263,45580.485,47894.644,27559.348,35162.217
"H3","IND","280300","India","KWT","Kuwait","Export",6,25.763,62.9,163.966,174.242,280.2
"H3","IND","280300","India","LBN","Lebanon","Export",6,122.478,54.171,45.461,0.772,109.396
"H3","IND","280300","India","LBR","Liberia","Export",6,1.127,9.669,,,
"H3","IND","280300","India","LBY","Libya","Export",6,,,,,8.125
"H3","IND","280300","India","LCA","St. Lucia","Export",6,,,0.092,,
"H3","IND","280300","India","LKA","Sri Lanka","Export",6,26309.537,19034.542,46320.141,50901.674,41019.316
"H3","IND","280300","India","LKA","Sri Lanka","Import",5,26.633,35.214,59.877,79.08,62.207
"H3","IND","280300","India","LTU","Lithuania","Export",6,,,,0.037,19.073
"H3","IND","280300","India","LTU","Lithuania","Import",5,,,239.937,,58.581
"H3","IND","280300","India","LUX","Luxembourg","Export",6,,0.048,,,50.323
"H3","IND","280300","India","LUX","Luxembourg","Import",5,0.595,6.06,2.916,1.206,
"H3","IND","280300","India","LVA","Latvia","Export",6,,,0.054,,
"H3","IND","280300","India","LVA","Latvia","Import",5,,,,470.09,
"H3","IND","280300","India","MAR","Morocco","Export",6,0.003,,40.144,163.665,277.936
"H3","IND","280300","India","MDG","Madagascar","Export",6,2.578,7.155,5.037,0.869,2.388
"H3","IND","280300","India","MDV","Maldives","Export",6,,,,1.113,
"H3","IND","280300","India","MEX","Mexico","Export",6,20.27,172.818,1405.063,1035.321,9881.986
"H3","IND","280300","India","MEX","Mexico","Import",5,911.091,84.815,37.528,0.01,
"H3","IND","280300","India","MKD","North Macedonia","Export",6,,,0.119,,
"H3","IND","280300","India","MLI","Mali","Export",6,0.253,,,0.086,
"H3","IND","280300","India","MMR","Myanmar","Export",6,12.235,31.12,47.076,87.563,320.78
"H3","IND","280300","India","MUS","Mauritius","Export",6,7.895,1.263,5.882,,
"H3","IND","280300","India","MWI","Malawi","Export",6,,0.185,,,27.754
"H3","IND","280300","India","MYS","Malaysia","Export",6,3726.227,3555.464,7084.142,9669.905,6701.419
"H3","IND","280300","India","MYS","Malaysia","Import",5,1198.376,666.753,853.23,716.285,357.113
"H3","IND","280300","India","NAM","Namibia","Export",6,,,0.004,,0.014
"H3","IND","280300","India","NER","Niger","Export",6,0.17,,,,
"H3","IND","280300","India","NGA","Nigeria","Export",6,159.349,202.445,268.934,356.333,596.072
"H3","IND","280300","India","NLD","Netherlands","Export",6,1103.709,1460.529,3103.801,8008.405,9352.54
"H3","IND","280300","India","NLD","Netherlands","Import",5,7387.488,8029.684,7762.173,10192.025,1965.864
"H3","IND","280300","India","NOR","Norway","Export",6,0.314,21.584,,,
"H3","IND","280300","India","NPL","Nepal","Export",6,559.839,447.655,792.042,886.999,806.115
"H3","IND","280300","India","NPL","Nepal","Import",5,3.547,10.471,1.458,6.609,3.779
"H3","IND","280300","India","NZL","New Zealand","Export",6,55.342,37.668,53.453,0.044,104.904
"H3","IND","280300","India","NZL","New Zealand","Import",5,,4.42,,,
"H3","IND","280300","India","OAS","Other Asia, nes","Export",6,1861.385,1286.488,1409.022,1881.19,2240.473
"H3","IND","280300","India","OAS","Other Asia, nes","Import",5,2490.345,204.234,91.655,29.312,39.569
"H3","IND","280300","India","OMN","Oman","Export",6,75.528,16.958,90.651,71.098,76.574
"H3","IND","280300","India","OMN","Oman","Import",5,,,,,23.201
"H3","IND","280300","India","PAK","Pakistan","Export",6,,,,2.923,
"H3","IND","280300","India","PER","Peru","Export",6,11.61,,,801.256,1262.024
"H3","IND","280300","India","PHL","Philippines","Export",6,495.837,489.184,3157.129,3046.69,7172.254
"H3","IND","280300","India","POL","Poland","Export",6,384.066,407.697,93.489,27691.686,19780.362
"H3","IND","280300","India","POL","Poland","Import",5,231.515,335.717,3417.113,6.513,0.223
"H3","IND","280300","India","PRT","Portugal","Export",6,303.922,170.099,394.489,1131.198,1898.032
"H3","IND","280300","India","PRT","Portugal","Import",5,,25.987,,,
"H3","IND","280300","India","PRY","Paraguay","Export",6,4.01,3.033,1.061,2.975,1.528
"H3","IND","280300","India","QAT","Qatar","Export",6,308.667,39.073,165.085,299.207,325.497
"H3","IND","280300","India","QAT","Qatar","Import",5,,11.664,1.674,,
"H3","IND","280300","India","ROM","Romania","Export",6,152.981,114.428,122.876,157.016,221.173
"H3","IND","280300","India","ROM","Romania","Import",5,,,,,0.505
"H3","IND","280300","India","RUS","Russian Federation","Export",6,1.855,189.947,254.084,392.086,423.422
"H3","IND","280300","India","RUS","Russian Federation","Import",5,16008.995,17020.838,35560.106,24815.458,42110.418
"H3","IND","280300","India","RWA","Rwanda","Export",6,,0.058,,,
"H3","IND","280300","India","SAU","Saudi Arabia","Export",6,1752.678,1822.931,11362.051,14785.417,11010.743
"H3","IND","280300","India","SAU","Saudi Arabia","Import",5,5090.177,1629.661,7706.617,13671.543,11227.883
"H3","IND","280300","India","SEN","Senegal","Export",6,22.168,25.651,48.882,2.469,42.05
"H3","IND","280300","India","SER","Serbia, FR(Serbia/Montenegro)","Export",6,0.001,,,,0.021
"H3","IND","280300","India","SGP","Singapore","Export",6,281.546,184.009,394.769,172.73,420.121
"H3","IND","280300","India","SGP","Singapore","Import",5,2297.626,1371.561,1575.356,1635.914,1208.854
"H3","IND","280300","India","SLE","Sierra Leone","Export",6,,1.657,7.557,0.337,0.032
"H3","IND","280300","India","SOM","Somalia","Export",6,0.405,,,0.757,
"H3","IND","280300","India","SUD","Sudan","Export",6,29.765,31.762,,,62.251
"H3","IND","280300","India","SVK","Slovak Republic","Export",6,28.73,,,,1.723
"H3","IND","280300","India","SVK","Slovak Republic","Import",5,,0.291,,,
"H3","IND","280300","India","SVN","Slovenia","Export",6,,148.169,23.796,350.92,1429.703
"H3","IND","280300","India","SWE","Sweden","Export",6,0.001,,0.261,48.407,366.845
"H3","IND","280300","India","SWE","Sweden","Import",5,1.093,3.679,17.134,64.711,218.956
"H3","IND","280300","India","SYC","Seychelles","Export",6,0.012,,,,1.629
"H3","IND","280300","India","SYC","Seychelles","Import",5,363.18,381.664,40.962,106.858,
"H3","IND","280300","India","SYR","Syrian Arab Republic","Export",6,1.312,,1.264,,0.044
"H3","IND","280300","India","TGO","Togo","Export",6,,,,0.402,
"H3","IND","280300","India","THA","Thailand","Export",6,15938.562,13212.312,22470.524,27012.476,48869.64
"H3","IND","280300","India","THA","Thailand","Import",5,6862.314,4894.38,6194.932,5198.436,6387.62
"H3","IND","280300","India","TJK","Tajikistan","Export",6,,,,,1.853
"H3","IND","280300","India","TKM","Turkmenistan","Import",5,,,,,3.511
"H3","IND","280300","India","TUN","Tunisia","Export",6,30.297,144.986,51.572,386.074,85.611
"H3","IND","280300","India","TUN","Tunisia","Import",5,,,,,416.534
"H3","IND","280300","India","TUR","Turkey","Export",6,2130.339,1770.183,2908.964,3876.87,12112.977
"H3","IND","280300","India","TUR","Turkey","Import",5,,,6188.417,20726.598,2046.614
"H3","IND","280300","India","TZA","Tanzania","Export",6,28.87,13.112,22.561,42.885,76.188
"H3","IND","280300","India","UGA","Uganda","Export",6,12.133,12.085,53.061,85.26,135.756
"H3","IND","280300","India","UKR","Ukraine","Export",6,67.204,13.074,19.867,,
"H3","IND","280300","India","UKR","Ukraine","Import",5,58.414,192.379,1577.798,,
"H3","IND","280300","India","UNS","Unspecified","Import",5,,133.371,,,
"H3","IND","280300","India","USA","United States","Export",6,3271.12,7404.401,7987.374,18623.044,32034.426
"H3","IND","280300","India","USA","United States","Import",5,18146.874,14313.439,18226.493,17891.438,16568.295
"H3","IND","280300","India","UZB","Uzbekistan","Export",6,1.123,,12.091,,0.016
"H3","IND","280300","India","VEN","Venezuela","Export",6,,12.217,310.019,732.503,133.458
"H3","IND","280300","India","VNM","Vietnam","Export",6,20172.574,11943.552,27074.965,26072.142,39562.949
"H3","IND","280300","India","VNM","Vietnam","Import",5,27.883,,,2.062,
"H3","IND","280300","India","WLD"," World","Export",6,157361.698,110180.894,261940.855,323613,384434.844
"H3","IND","280300","India","WLD"," World","Import",5,252524.05,153633.505,245692.862,200288.299,213466.928
"H3","IND","280300","India","YEM","Yemen","Export",6,7.857,13.624,,6.87,29.944
"H3","IND","280300","India","ZAF","South Africa","Export",6,75.521,68.049,118.784,133.948,679.295
"H3","IND","280300","India","ZAF","South Africa","Import",5,974.9,12.778,267.383,,0.037
"H3","IND","280300","India","ZAR","Congo, Dem. Rep.","Export",6,1.498,56.503,46.364,9.52,0.354
"H3","IND","280300","India","ZMB","Zambia","Export",6,3.16,20.104,10.709,13.951,
"H3","IND","280300","India","ZWE","Zimbabwe","Export",6,,,,,0.151
"H3","IRL","280300","Ireland","AUS","Australia","Import",5,,0.151,,0.229,
"H3","IRL","280300","Ireland","AUT","Austria","Export",6,0.703,0.488,674.506,5.508,6.803
"H3","IRL","280300","Ireland","BEL","Belgium","Export",6,38.183,24.361,920.889,23.29,20.038
"H3","IRL","280300","Ireland","BEL","Belgium","Import",5,10.963,3.188,2.501,0.426,0.15
"H3","IRL","280300","Ireland","CAN","Canada","Import",5,13.924,14.971,12.659,13.222,7.498
"H3","IRL","280300","Ireland","CHN","China","Import",5,0.513,2.974,1.303,4.546,1.5
"H3","IRL","280300","Ireland","COL","Colombia","Import",5,,,1.567,,
"H3","IRL","280300","Ireland","CZE","Czech Republic","Export",6,6.705,6.981,116.514,5.158,3.728
"H3","IRL","280300","Ireland","DEU","Germany","Export",6,62.404,176.866,1940.62,188.32,128.697
"H3","IRL","280300","Ireland","DEU","Germany","Import",5,28.035,11.198,9.396,12.231,41.444
"H3","IRL","280300","Ireland","DNK","Denmark","Export",6,29.25,33.88,243.387,23.916,42.351
"H3","IRL","280300","Ireland","DNK","Denmark","Import",5,158.616,,,,
"H3","IRL","280300","Ireland","ESP","Spain","Export",6,15.228,24.496,604.611,12.938,7.844
"H3","IRL","280300","Ireland","ESP","Spain","Import",5,,,120.71,368.242,130.978
"H3","IRL","280300","Ireland","FIN","Finland","Export",6,,,67.18,,
"H3","IRL","280300","Ireland","FRA","France","Export",6,47.738,140.45,1799.353,153.743,63.584
"H3","IRL","280300","Ireland","FRA","France","Import",5,,0.266,,,
"H3","IRL","280300","Ireland","GBR","United Kingdom","Export",6,221.09,117.306,40.654,0.622,0.463
"H3","IRL","280300","Ireland","GBR","United Kingdom","Import",5,2429.138,1992.044,422.035,704.693,491.733
"H3","IRL","280300","Ireland","GRC","Greece","Export",6,1.432,,,,
"H3","IRL","280300","Ireland","HKG","Hong Kong, China","Import",5,,,,0.084,
"H3","IRL","280300","Ireland","HUN","Hungary","Export",6,21.44,25.562,130.355,27.731,29.314
"H3","IRL","280300","Ireland","IND","India","Import",5,,,,13.593,0.058
"H3","IRL","280300","Ireland","ISR","Israel","Export",6,,17.076,66.999,,
"H3","IRL","280300","Ireland","ISR","Israel","Import",5,,,0.072,,
"H3","IRL","280300","Ireland","ITA","Italy","Export",6,2.147,12.11,378.941,5.382,2.218
"H3","IRL","280300","Ireland","ITA","Italy","Import",5,1.801,0.379,,0.83,
"H3","IRL","280300","Ireland","JOR","Jordan","Export",6,1.038,,,,
"H3","IRL","280300","Ireland","KOR","Korea, Rep.","Import",5,,,3.044,,
"H3","IRL","280300","Ireland","LTU","Lithuania","Export",6,289.188,1310.01,2310.206,36.367,23.369
"H3","IRL","280300","Ireland","LUX","Luxembourg","Import",5,,,0.44,,0.285
"H3","IRL","280300","Ireland","LVA","Latvia","Export",6,,15.409,24.615,7.161,
"H3","IRL","280300","Ireland","MLT","Malta","Export",6,,,,3.491,
"H3","IRL","280300","Ireland","MYS","Malaysia","Import",5,,,,,0.107
"H3","IRL","280300","Ireland","NGA","Nigeria","Import",5,,,0.002,0.008,0.008
"H3","IRL","280300","Ireland","NLD","Netherlands","Export",6,370.272,819.491,1566.404,538.535,714.469
"H3","IRL","280300","Ireland","NLD","Netherlands","Import",5,31.137,124.127,71.137,40.178,2.487
"H3","IRL","280300","Ireland","NOR","Norway","Export",6,,1.485,,,
"H3","IRL","280300","Ireland","NOR","Norway","Import",5,,0.015,,0.234,0.011
"H3","IRL","280300","Ireland","NZL","New Zealand","Import",5,,,,,0.054
"H3","IRL","280300","Ireland","OAS","Other Asia, nes","Import",5,,,,0.066,1.252
"H3","IRL","280300","Ireland","POL","Poland","Export",6,41.226,47.608,126.15,47.251,76.746
"H3","IRL","280300","Ireland","PRT","Portugal","Export",6,,0.363,43.389,,
"H3","IRL","280300","Ireland","ROM","Romania","Export",6,,,1.504,0.578,0.118
"H3","IRL","280300","Ireland","SGP","Singapore","Import",5,,,,,0.001
"H3","IRL","280300","Ireland","SVK","Slovak Republic","Export",6,5.923,14.932,545.752,1.447,
"H3","IRL","280300","Ireland","SVN","Slovenia","Export",6,13.824,3.419,2.166,4.312,6.329
"H3","IRL","280300","Ireland","SWE","Sweden","Export",6,7.33,1.984,2.714,2.075,
"H3","IRL","280300","Ireland","SWE","Sweden","Import",5,1.169,,0.634,,
"H3","IRL","280300","Ireland","TGO","Togo","Import",5,,,,,0.147
"H3","IRL","280300","Ireland","THA","Thailand","Import",5,,,,,0.042
"H3","IRL","280300","Ireland","TUR","Turkey","Import",5,,0.103,0.024,0.078,0.144
"H3","IRL","280300","Ireland","UNS","Unspecified","Export",6,,,,,0.412
"H3","IRL","280300","Ireland","USA","United States","Export",6,152.353,,249.263,369.18,0.137
"H3","IRL","280300","Ireland","USA","United States","Import",5,50.924,65.914,79.957,119.466,53.433
"H3","IRL","280300","Ireland","WLD"," World","Export",6,1327.473,2794.275,11856.17,1457.005,1126.62
"H3","IRL","280300","Ireland","WLD"," World","Import",5,2726.219,2215.329,725.604,1278.126,731.332
"H3","IRL","280300","Ireland","ZAF","South Africa","Import",5,,,0.122,,
"H3","IRN","280300","Iran, Islamic Rep.","ARE","United Arab Emirates","Export",6,377.802,505.763,1575.199,2023.305,
"H3","IRN","280300","Iran, Islamic Rep.","ARE","United Arab Emirates","Import",5,4300.789,8958.723,7995.456,661.109,
"H3","IRN","280300","Iran, Islamic Rep.","ARM","Armenia","Export",6,4.752,,,53.317,
"H3","IRN","280300","Iran, Islamic Rep.","ARM","Armenia","Import",5,,,,13.578,
"H3","IRN","280300","Iran, Islamic Rep.","AUT","Austria","Import",5,14.226,,,,
"H3","IRN","280300","Iran, Islamic Rep.","AZE","Azerbaijan","Export",6,135.636,81.562,166.47,156.762,
"H3","IRN","280300","Iran, Islamic Rep.","BEL","Belgium","Import",5,42.61,,,,
"H3","IRN","280300","Iran, Islamic Rep.","BGD","Bangladesh","Export",6,,77.584,416.579,679.499,
"H3","IRN","280300","Iran, Islamic Rep.","BGR","Bulgaria","Export",6,,8.91,57.288,228.394,
"H3","IRN","280300","Iran, Islamic Rep.","CHN","China","Export",6,,43.863,277.977,106.369,
"H3","IRN","280300","Iran, Islamic Rep.","CHN","China","Import",5,338.392,1713.921,968.743,883.683,
"H3","IRN","280300","Iran, Islamic Rep.","COG","Congo, Rep.","Export",6,,,,24.2,
"H3","IRN","280300","Iran, Islamic Rep.","DEU","Germany","Import",5,285.273,292.881,64.535,252.297,
"H3","IRN","280300","Iran, Islamic Rep.","ESP","Spain","Export",6,,,,26.62,
"H3","IRN","280300","Iran, Islamic Rep.","GBR","United Kingdom","Import",5,,,,36.646,
"H3","IRN","280300","Iran, Islamic Rep.","IDN","Indonesia","Export",6,794.669,1332.459,3715.542,1681.686,
"H3","IRN","280300","Iran, Islamic Rep.","IND","India","Export",6,6318.714,9534.555,11751.886,16419.614,
"H3","IRN","280300","Iran, Islamic Rep.","IND","India","Import",5,,30.792,,,
"H3","IRN","280300","Iran, Islamic Rep.","IRQ","Iraq","Export",6,,0.06,1.165,97.111,
"H3","IRN","280300","Iran, Islamic Rep.","IRQ","Iraq","Import",5,1.457,,,,
"H3","IRN","280300","Iran, Islamic Rep.","ITA","Italy","Export",6,,,,1427.619,
"H3","IRN","280300","Iran, Islamic Rep.","KAZ","Kazakhstan","Export",6,,,,53.107,
"H3","IRN","280300","Iran, Islamic Rep.","KEN","Kenya","Export",6,65.05,,18.586,240.649,
"H3","IRN","280300","Iran, Islamic Rep.","KGZ","Kyrgyz Republic","Export",6,,,,2.54,
"H3","IRN","280300","Iran, Islamic Rep.","KOR","Korea, Rep.","Import",5,,,2.286,,
"H3","IRN","280300","Iran, Islamic Rep.","LKA","Sri Lanka","Export",6,228.234,168.278,284.156,264.683,
"H3","IRN","280300","Iran, Islamic Rep.","MAR","Morocco","Export",6,,,,23.469,
"H3","IRN","280300","Iran, Islamic Rep.","MYS","Malaysia","Export",6,65.84,154.508,409.661,887.466,
"H3","IRN","280300","Iran, Islamic Rep.","MYS","Malaysia","Import",5,,5.789,,,
"H3","IRN","280300","Iran, Islamic Rep.","OAS","Other Asia, nes","Import",5,17.402,,69.55,,
"H3","IRN","280300","Iran, Islamic Rep.","OMN","Oman","Import",5,408.614,234.186,459.681,,
"H3","IRN","280300","Iran, Islamic Rep.","PAK","Pakistan","Export",6,6109.677,3772.755,8518.012,13631.694,
"H3","IRN","280300","Iran, Islamic Rep.","PHL","Philippines","Export",6,237.6,,,,
"H3","IRN","280300","Iran, Islamic Rep.","ROM","Romania","Export",6,64.577,,,,
"H3","IRN","280300","Iran, Islamic Rep.","RUS","Russian Federation","Export",6,,,,7.88,
"H3","IRN","280300","Iran, Islamic Rep.","SYR","Syrian Arab Republic","Export",6,33.956,16.077,12.41,,
"H3","IRN","280300","Iran, Islamic Rep.","THA","Thailand","Export",6,,,113.434,246.989,
"H3","IRN","280300","Iran, Islamic Rep.","TKM","Turkmenistan","Export",6,,,39.287,,
"H3","IRN","280300","Iran, Islamic Rep.","TUN","Tunisia","Export",6,,,,25.704,
"H3","IRN","280300","Iran, Islamic Rep.","TUR","Turkey","Export",6,5382.328,5110.477,13739.306,21844.922,
"H3","IRN","280300","Iran, Islamic Rep.","TUR","Turkey","Import",5,21.038,25.595,20.704,97.546,
"H3","IRN","280300","Iran, Islamic Rep.","UKR","Ukraine","Export",6,,,20.909,20.909,
"H3","IRN","280300","Iran, Islamic Rep.","UZB","Uzbekistan","Export",6,93.491,12.524,18.685,,
"H3","IRN","280300","Iran, Islamic Rep.","VNM","Vietnam","Export",6,928.923,557.406,1406.326,2276.012,
"H3","IRN","280300","Iran, Islamic Rep.","WLD"," World","Export",6,20841.249,21409.517,42542.878,62450.52,
"H3","IRN","280300","Iran, Islamic Rep.","WLD"," World","Import",5,5429.801,11261.887,9580.955,1944.859,
"H3","IRN","280300","Iran, Islamic Rep.","ZAF","South Africa","Export",6,,32.736,,,
"H3","ISL","280300","Iceland","BEL","Belgium","Import",5,,0.395,0.277,0.21,0.523
"H3","ISL","280300","Iceland","CHN","China","Import",5,,,,0.135,0.52
"H3","ISL","280300","Iceland","CZE","Czech Republic","Import",5,,,,,0.034
